1,2,0,0,2,1,0,0,0,0,0,9,9,0,0,11,9,11
1,2,0,1,0,0,2,0,1,0,0,27,0,10,7,0,19,0
1,2,2,0,1,1,2,1,0,0,0,0,8,0,0,0,0,9
1,2,1,0,0,0,2,2,1,0,0,0,8,12,11,0,0,0
1,0,2,0,1,0,2,0,0,0,13,0,11,0,18,0,15,13
1,2,1,2,0,0,1,0,2,0,0,0,0,11,11,0,10,0
1,2,1,0,0,0,2,0,1,0,0,0,9,10,9,0,28,0
0,1,0,2,0,2,0,1,0,10,0,10,0,10,0,11,0,10
1,2,0,0,2,0,0,1,0,0,0,10,11,0,11,13,0,11
1,2,0,1,2,2,0,1,0,0,0,12,0,0,0,12,0,10
1,2,0,0,1,0,1,0,2,0,0,29,10,0,10,0,8,0
1,0,0,0,0,2,0,1,2,0,7,10,8,10,0,12,0,0
1,2,1,2,1,1,0,2,2,0,0,0,0,0,0,57,0,0
1,0,2,0,0,1,2,1,2,0,9,0,11,10,0,0,0,0
2,1,0,0,0,1,0,2,0,0,0,10,11,9,0,11,0,10
1,2,0,0,1,1,0,0,2,0,0,8,10,0,0,20,10,0
1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,120,10
1,1,0,0,0,0,0,0,2,0,0,59,9,8,9,9,19,0
1,2,0,1,0,0,0,0,2,0,0,9,0,11,11,10,11,0
1,2,0,2,2,1,0,0,1,0,0,11,0,0,0,8,14,0
1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,19
1,2,2,1,0,1,2,0,1,0,0,0,0,70,0,0,7,0
1,2,0,1,1,0,0,0,2,0,0,10,0,0,27,9,10,0
1,2,0,0,1,0,0,2,0,0,0,21,15,0,29,21,0,15
0,1,0,2,1,1,2,2,0,10,0,10,0,0,0,0,0,11
2,1,0,0,2,1,0,1,0,0,0,20,19,0,0,80,0,320
1,0,0,0,1,0,0,0,2,0,29,20,10,0,37,29,8,0
1,2,2,0,1,0,0,1,0,0,0,0,10,0,19,7,0,20
1,2,1,2,0,1,0,0,0,0,0,0,0,9,0,10,27,9
2,1,0,0,0,1,0,0,0,0,0,10,8,100,0,57,8,39
1,2,0,1,0,2,0,1,0,0,0,10,0,8,0,10,0,9
2,1,0,0,0,1,2,0,0,0,0,7,9,12,0,0,8,10
1,2,1,2,1,0,0,1,2,0,0,0,0,0,9,10,0,0
1,2,0,0,2,1,1,0,2,0,0,9,12,0,0,0,10,0
1,2,1,2,0,1,0,1,2,0,0,0,0,10,0,10,0,0
1,2,2,2,0,1,0,1,1,0,0,0,0,9,0,9,0,0
1,0,2,0,0,0,1,0,0,0,18,0,29,17,17,0,14,96
1,2,2,0,1,1,2,0,0,0,0,0,21,0,0,0,13,15
1,1,2,0,0,0,0,0,2,0,0,0,9,9,10,9,10,0
0,1,0,0,1,0,2,0,0,9,0,14,150,0,6,0,77,8
1,2,2,0,1,1,2,1,2,0,0,0,43,0,0,0,0,0
1,2,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0
1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,13,14,14
2,1,2,1,2,0,0,1,0,0,0,0,0,0,8,6,0,9
1,2,1,2,2,0,0,0,1,0,0,0,0,0,12,8,10,0
1,2,1,2,0,0,0,2,1,0,0,0,0,11,11,9,0,0
1,0,0,0,0,0,0,0,0,0,226,114,24,271,836,2056,563,62
1,2,1,2,1,2,0,1,0,0,0,0,0,0,0,10,0,8
2,1,2,1,1,0,0,0,0,0,0,0,0,0,8,10,9,20
1,2,2,1,1,0,2,1,0,0,0,0,0,0,9,0,0,6
1,2,0,0,0,1,1,0,2,0,0,8,9,10,0,0,7,0
1,2,2,1,0,0,0,0,0,0,0,0,0,12,9,13,10,12
1,0,2,0,2,1,0,0,0,0,9,0,11,0,0,10,9,7
1,0,2,1,2,0,0,0,1,0,63,0,0,0,28,130,46,0
1,2,1,1,0,0,2,2,0,0,0,0,0,12,10,0,0,9
2,1,0,1,0,1,0,0,2,0,0,19,0,20,0,10,9,0
1,0,2,0,0,2,1,1,0,0,19,0,7,10,0,0,0,50
1,2,0,0,2,0,1,1,0,0,0,5,18,0,15,0,0,7
2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,8,25,12
1,0,2,1,0,2,0,1,0,0,9,0,0,50,0,10,0,20
1,1,0,0,1,2,0,0,2,0,0,110,10,0,0,30,9,0
1,2,0,0,1,0,2,1,2,0,0,10,12,0,13,0,0,0
1,2,1,2,0,0,2,0,1,0,0,0,0,13,13,0,13,0
1,2,0,0,0,0,0,0,1,0,0,61,7,77,14,15,143,0
1,2,0,0,1,1,2,0,0,0,0,10,9,0,0,0,9,10
1,2,0,0,0,2,1,0,1,0,0,10,9,10,0,0,9,0
1,2,0,1,0,0,2,0,0,0,0,10,0,13,12,0,10,9
1,2,2,0,2,1,1,0,0,0,0,0,13,0,0,0,13,8
1,2,0,1,2,1,2,0,0,0,0,9,0,0,0,0,9,7
2,1,2,0,0,0,0,1,0,0,0,0,8,11,11,10,0,11
1,1,2,0,2,2,1,0,0,0,0,0,12,0,0,0,8,10
1,2,1,2,0,0,0,1,0,0,0,0,0,8,7,8,0,9
1,1,2,0,2,0,1,0,0,0,0,0,50,0,64,0,7,9
1,2,2,1,2,1,0,1,0,0,0,0,0,0,0,110,0,4
2,1,0,2,0,0,0,1,0,0,0,9,0,12,9,10,0,12
1,2,0,0,2,0,0,1,1,0,0,28,7,0,10,28,0,0
1,2,1,2,2,0,0,1,1,0,0,0,0,0,20,6,0,0
1,2,2,0,0,1,1,0,0,0,0,0,10,10,0,0,19,10
1,2,0,1,0,0,2,2,1,0,0,10,0,12,11,0,0,0
1,0,2,0,2,1,1,0,0,0,6,0,9,0,0,0,56,5
1,2,2,1,0,1,0,1,2,0,0,0,0,9,0,9,0,0
1,2,1,2,1,0,2,1,0,0,0,0,0,0,7,0,0,10
1,2,1,2,2,1,1,0,2,0,0,0,0,0,0,0,10,0
1,2,2,0,0,1,2,1,1,0,0,0,10,80,0,0,0,0
1,1,2,0,0,1,2,1,2,0,0,0,8,40,0,0,0,0
1,2,1,2,2,0,2,1,1,0,0,0,0,0,30,0,0,0
1,2,1,2,0,2,1,0,1,0,0,0,0,70,0,0,8,0
1,2,0,0,0,2,1,1,0,0,0,28,36,10,0,0,0,10
1,0,2,0,1,1,0,2,0,0,9,0,9,0,0,16,0,9
1,2,2,0,1,2,1,0,0,0,0,0,16,0,0,0,12,19
2,1,0,2,2,1,0,1,0,0,0,10,0,0,0,11,0,8
1,2,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,48
1,1,0,0,0,2,0,0,2,0,0,13,13,12,0,7,10,0
1,1,2,0,0,0,0,2,0,0,0,0,10,9,9,11,0,11
1,2,2,1,0,1,2,0,0,0,0,0,0,12,0,0,9,10
1,2,2,0,0,1,1,2,0,0,0,0,10,12,0,0,0,11
1,2,2,0,0,1,0,0,1,0,0,0,8,30,0,20,10,0
1,2,0,0,1,0,1,2,0,0,0,9,10,0,8,0,0,10
1,0,2,0,0,1,0,1,2,0,9,0,10,30,0,19,0,0
1,2,2,1,0,1,0,2,1,0,0,0,0,50,0,9,0,0
1,0,0,1,0,2,0,0,2,0,10,11,0,9,0,12,10,0
1,0,2,1,1,0,0,0,2,0,8,0,0,0,60,8,10,0
1,2,0,0,0,1,1,2,0,0,0,10,10,50,0,0,0,10
0,1,0,2,1,0,0,2,0,18,0,17,0,0,12,19,0,13
1,1,2,0,1,0,2,0,0,0,0,0,8,0,8,0,67,46
1,2,1,2,0,1,2,0,0,0,0,0,0,11,0,0,10,13
1,2,2,0,0,1,2,1,0,0,0,0,10,11,0,0,0,11
1,0,2,0,1,2,2,1,0,0,21,0,7,0,0,0,0,18
2,1,0,0,0,1,0,0,2,0,0,10,9,11,0,10,10,0
1,0,2,0,0,1,0,0,0,0,8,0,10,461,0,9,14,7
1,1,2,0,1,0,2,2,0,0,0,0,9,0,9,0,0,13
1,1,2,0,2,1,0,0,0,0,0,0,20,0,0,490,50,20
0,1,0,0,0,0,0,2,0,8,0,12,13,14,13,13,0,14
1,2,2,1,0,1,0,2,0,0,0,0,0,11,0,10,0,9
1,2,2,0,0,1,0,0,0,0,0,0,11,12,0,10,11,10
1,1,2,0,0,1,0,2,0,0,0,0,10,10,0,50,0,10
1,1,2,0,1,2,0,0,0,0,0,0,7,0,0,10,48,20
1,1,0,1,0,2,0,2,2,0,0,10,0,10,0,11,0,0
1,0,2,0,0,0,2,0,1,0,12,0,9,11,11,0,10,0
1,2,0,0,1,2,0,1,2,0,0,14,7,0,0,13,0,0
1,2,0,1,0,0,0,0,0,0,0,10,0,48,9,19,10,9
1,2,2,0,2,0,1,0,1,0,0,0,11,0,8,0,11,0
1,0,1,0,2,0,0,0,0,0,30,0,19,0,18,8,39,19
1,2,0,1,2,0,0,0,0,0,0,9,0,0,7,10,10,9
1,2,0,0,0,0,0,0,0,0,0,14,12,44,24,23,14,8
1,2,0,0,2,0,0,0,1,0,0,8,9,0,7,10,11,0
2,1,0,1,2,1,0,2,0,0,0,10,0,0,0,9,0,10
1,2,1,0,2,0,1,0,0,0,0,0,30,0,40,0,70,20
1,2,2,0,0,1,1,1,2,0,0,0,10,6,0,0,0,0
1,2,0,0,0,1,2,0,0,0,0,13,10,12,0,0,10,12
1,2,1,2,1,0,0,0,2,0,0,0,0,0,14,17,10,0
1,2,0,0,0,0,1,1,2,0,0,19,10,8,9,0,0,0
1,2,1,2,2,0,0,1,0,0,0,0,0,0,11,8,0,10
1,1,2,1,2,2,0,1,0,0,0,0,0,0,0,50,0,140
1,2,0,0,0,1,0,0,2,0,0,10,10,12,0,11,10,0
1,2,2,0,1,1,1,2,2,0,0,0,28,0,0,0,0,0
1,2,0,0,1,0,0,1,2,0,0,20,10,0,30,8,0,0
1,0,2,0,2,1,0,1,0,0,48,0,217,0,0,50,0,68
2,1,0,2,0,1,0,1,0,0,0,9,0,30,0,30,0,18
1,0,0,0,0,0,0,0,2,0,13,22,17,17,11,10,10,0
1,0,2,1,2,1,0,0,0,0,8,0,0,0,0,440,10,57
1,1,0,0,2,2,0,1,2,0,0,11,11,0,0,9,0,0
1,1,2,0,1,1,0,2,2,0,0,0,10,0,0,60,0,0
2,1,0,2,1,1,0,0,2,0,0,11,0,0,0,15,14,0
1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,12,7,18
1,2,2,1,1,0,2,0,0,0,0,0,0,0,13,0,20,20
1,0,2,1,0,0,0,1,2,0,10,0,0,9,40,20,0,0
1,2,1,0,0,1,2,2,0,0,0,0,8,9,0,0,0,11
1,2,0,0,1,0,0,0,2,0,0,12,20,0,22,15,16,0
1,0,2,0,2,0,0,1,0,0,9,0,10,0,9,10,0,9
1,2,0,1,1,2,0,2,0,0,0,15,0,0,0,15,0,16
1,2,0,1,0,2,2,1,1,0,0,8,0,10,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,16,40,9,9,20,8
1,2,0,1,0,0,2,1,0,0,0,9,0,30,10,0,0,10
1,0,0,0,1,2,0,0,2,0,13,25,6,0,0,11,11,0
1,2,0,1,0,1,2,1,2,0,0,7,0,10,0,0,0,0
1,2,2,1,1,0,0,0,2,0,0,0,0,0,17,12,10,0
1,2,0,1,2,2,0,1,1,0,0,9,0,0,0,10,0,0
1,0,0,1,0,2,0,1,2,0,20,20,0,8,0,10,0,0
1,2,0,0,0,1,2,0,1,0,0,10,9,20,0,0,9,0
1,2,0,0,1,2,2,1,0,0,0,12,13,0,0,0,0,16
1,2,1,2,2,1,0,1,2,0,0,0,0,0,0,10,0,0
1,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,31
1,2,2,1,0,0,0,1,0,0,0,0,0,10,10,8,0,7
1,1,0,0,0,2,0,1,2,0,0,10,10,9,0,8,0,0
1,0,2,1,2,2,0,1,0,0,7,0,0,0,0,12,0,10
1,1,2,1,2,0,0,0,2,0,0,0,0,0,9,11,9,0
1,2,2,0,1,1,0,2,0,0,0,0,14,0,0,13,0,23
1,0,2,0,0,1,0,2,0,0,11,0,10,13,0,9,0,10
1,2,1,1,2,0,2,1,0,0,0,0,0,0,10,0,0,10
1,2,0,1,2,1,0,0,2,0,0,10,0,0,0,11,10,0
1,2,1,0,0,1,2,0,0,0,0,0,10,10,0,0,9,10
1,1,2,0,0,0,1,0,2,0,0,0,30,29,60,0,17,0
1,0,2,1,0,1,0,2,2,0,9,0,0,10,0,10,0,0
1,0,2,1,2,1,0,0,2,0,9,0,0,0,0,10,8,0
1,2,2,0,1,0,0,1,2,0,0,0,9,0,13,7,0,0
1,2,0,0,1,2,1,0,0,0,0,37,9,0,0,0,9,10
1,2,2,0,1,0,1,1,2,0,0,0,10,0,120,0,0,0
0,1,0,2,0,1,0,0,0,17,0,9,0,28,0,9,9,8
1,2,2,0,1,1,1,2,0,0,0,0,8,0,0,0,0,9
1,2,0,0,1,1,0,2,0,0,0,8,10,0,0,9,0,10
0,0,0,0,0,0,0,0,0,245,88,0,0,590,0,0,0,0
1,1,0,0,0,2,0,0,0,0,0,187,89,36,0,9,26,8
2,1,2,1,0,0,0,1,2,0,0,0,0,10,10,9,0,0
1,0,2,0,0,2,0,1,0,0,10,0,14,10,0,9,0,12
1,2,0,0,0,0,2,1,1,0,0,10,9,50,10,0,0,0
0,1,0,0,2,0,0,1,0,189,0,10,10,0,39,20,0,488
2,1,0,0,0,0,2,1,0,0,0,11,12,11,10,0,0,10
1,2,2,0,0,0,1,0,0,0,0,0,14,10,13,0,12,12
0,1,0,2,1,0,2,0,0,12,0,13,0,0,14,0,21,13
1,1,2,1,2,0,0,2,0,0,0,0,0,0,9,11,0,10
1,0,0,0,2,0,0,0,1,0,10,10,29,0,9,10,19,0
1,2,0,1,0,1,0,2,0,0,0,10,0,20,0,10,0,8
1,2,0,0,0,1,0,2,0,0,0,9,10,13,0,11,0,10
1,2,0,0,2,0,1,1,2,0,0,13,11,0,10,0,0,0
1,1,2,1,2,1,0,2,2,0,0,0,0,0,0,16,0,0
0,1,0,0,1,0,2,0,2,12,0,10,8,0,8,0,16,0
2,1,0,0,1,1,0,0,2,0,0,8,10,0,0,10,20,0
1,2,2,0,1,1,0,0,2,0,0,0,16,0,0,14,16,0
1,2,2,1,0,1,0,0,2,0,0,0,0,10,0,11,11,0
1,2,0,0,1,2,1,0,2,0,0,22,12,0,0,0,7,0
1,2,0,0,2,2,1,0,1,0,0,10,12,0,0,0,10,0
1,2,1,0,0,0,2,1,0,0,0,0,9,10,10,0,0,10
1,0,0,0,1,2,0,1,2,0,10,70,9,0,0,9,0,0
1,1,2,0,0,0,0,1,2,0,0,0,8,20,20,9,0,0
1,2,0,0,0,0,1,2,0,0,0,11,12,10,12,0,0,12
1,1,0,1,0,2,0,0,2,0,0,10,0,10,0,30,19,0
1,2,2,0,2,1,1,0,1,0,0,0,6,0,0,0,150,0
1,2,0,0,0,0,2,1,0,0,0,10,10,12,10,0,0,11
1,2,0,1,0,0,0,2,0,0,0,8,0,12,11,10,0,12
2,1,0,0,1,1,2,0,0,0,0,10,50,0,0,0,19,9
1,2,0,0,0,1,0,1,2,0,0,10,10,10,0,10,0,0
1,0,2,0,1,0,0,0,0,0,15,0,7,0,46,47,23,140
1,2,1,2,0,0,0,0,1,0,0,0,0,29,38,10,8,0
0,1,0,2,0,0,0,0,0,11,0,14,0,17,7,10,14,14
2,1,0,0,0,0,0,0,0,0,0,12,16,27,4,11,9,11
1,1,2,1,1,0,2,0,2,0,0,0,0,0,50,0,20,0
1,0,2,1,2,0,0,1,0,0,35,0,0,0,16,20,0,58
1,0,2,0,1,1,2,1,2,0,6,0,10,0,0,0,0,0
1,2,1,1,0,0,0,2,0,0,0,0,0,60,18,78,0,6
1,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,4,10
1,2,0,0,0,0,0,1,0,0,0,7,16,17,10,8,0,10
1,2,0,1,1,2,0,1,2,0,0,140,0,0,0,10,0,0
1,2,2,0,0,2,1,0,1,0,0,0,10,10,0,0,11,0
1,0,2,1,2,1,0,2,0,0,9,0,0,0,0,12,0,10
1,2,1,1,2,0,0,1,2,0,0,0,0,0,4,10,0,0
2,1,0,0,2,0,0,1,0,0,0,10,9,0,10,10,0,11
1,1,0,1,2,2,0,0,2,0,0,11,0,0,0,10,10,0
1,2,1,0,2,0,0,1,0,0,0,0,10,0,10,8,0,10
1,0,2,1,0,0,0,2,0,0,10,0,0,12,10,15,0,13
1,2,0,0,0,1,2,1,2,0,0,10,10,10,0,0,0,0
1,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
1,2,0,1,2,2,2,1,1,0,0,10,0,0,0,0,0,0
1,2,0,2,1,1,0,0,2,0,0,13,0,0,0,15,10,0
1,2,0,1,0,2,0,2,1,0,0,10,0,11,0,10,0,0
2,1,2,1,0,0,0,1,0,0,0,0,0,9,9,30,0,10
1,2,0,1,0,2,2,0,1,0,0,11,0,13,0,0,11,0
1,1,2,0,0,1,0,2,2,0,0,0,10,10,0,11,0,0
2,1,2,1,0,1,2,1,0,0,0,0,0,20,0,0,0,10
1,0,2,0,0,1,0,0,2,0,9,0,10,11,0,10,10,0
1,2,0,1,2,2,0,0,1,0,0,9,0,0,0,11,11,0
1,2,0,1,1,0,0,2,0,0,0,10,0,0,8,9,0,9
